president_year,sentence,label,polarity
Aquino-2014,"plan formulated result dedication secretary ping lacson, tasked focusing challenges left yolanda.",neutral,0.0
Aquino-2014,"hoping cooperation congress, large sum necessary order help countrymen make full recovery.",neutral,0.1880952380952381
Aquino-2014,"let us remember god proposes, man disposes.",neutral,0.0
Aquino-2014,likewise idea behind efforts disaster preparedness.,negative,-0.4
Aquino-2014,"strengthening capabilities lgus, frontliners times disasters, modern comprehensive forecasting system.",neutral,0.2
Aquino-2014,"dreamlidar project project noah, instance, efficiently pinpoint areas prone flooding.",neutral,0.0
Aquino-2014,"targeted river systems already mapped, determine areas immediately suffer effects torrential rain.",neutral,0.0
Aquino-2014,"efficiently determine typhoons affect us, today, able give lgus sufficient warning—and thus give ample time prepare, evacuate constituents.",neutral,0.5
Aquino-2014,"add efficiency lgus alreadyefficient forecasting system, then, without doubt, countless lives saved.",neutral,0.0
Aquino-2014,"albay, recently endure wrath typhoon glenda, recorded casualties attributed storm, thanks effective leadership governor joey salceda.",neutral,0.26666666666666666
Aquino-2014,"province considered highway storms achieve this, doubt lgus achieve let us talk security.",neutral,0.0
Aquino-2014,"aware challenges country faces, also know high cost equipment need.",neutral,0.20500000000000002
Aquino-2014,"today, glad report ongoing modernization afp.",neutral,0.5
Aquino-2014,"acquired brand new assets, including sokol combat utility helicopters, helicopters, first landing craft utility ship built right country brp tagbanua.",neutral,0.22402597402597402
Aquino-2014,"refurbished helicopters navy cutters also arrived.this past may, also inaugurated naval forces wests stateoftheart command center palawan.",negative,-0.175
Aquino-2014,"next year, leadin fighter jets procured arrive country.",neutral,0.0
Aquino-2014,expect rest delivered .,neutral,0.0
Aquino-2014,"also targeting acquisition additional bell combat utility helicopters, antisubmarine helicopters, helicopters, lightlift aircraft, mediumlift aircrafts, radar systems, brand new.",neutral,0.13636363636363635
Aquino-2014,"these, along new equipment, boost capacity armed forces.",neutral,0.13636363636363635
Aquino-2014,"meanwhile, expecting delivery additional refurbished helicopters september year.",neutral,0.0
Aquino-2014,assault rifles bought soldiers likewise arrived.,neutral,0.0
Aquino-2014,"next months, total number rifles hands soldiers , units.",neutral,0.0
Aquino-2014,"top this, correct transparent procurement process honest management funds, able save .",neutral,0.5333333333333333
Aquino-2014,billion pesos.,neutral,0.0
Aquino-2014,use purchase even rifles.,neutral,0.0
Aquino-2014,must emphasize rifles brand new good quality veteran manufacturer.,neutral,0.27878787878787875
Aquino-2014,"true that, before, funds depleted purchase kevlar helmets even according specification instead buying u.s., helmets purchased another country.",neutral,0.35
Aquino-2014,already conviction matter.,neutral,0.0
Aquino-2014,"investigation judge allegedly involved, ordered supreme court, concluded well, awaiting verdict.",negative,-0.1
Aquino-2014,continuing pursuit enemies state lawless elements crimes committed.,neutral,0.0
Aquino-2014,example apprehended chairman secretary general npa march.,neutral,0.05000000000000002
Aquino-2014,normality order returning provinces previously troubled npa.,negative,-0.5
Aquino-2014,image police changed.,neutral,0.0
Aquino-2014,"proof policemen, led inspector charity galvez, repelled estimated npa members stormed precinct .",neutral,0.0
Aquino-2014,"last march, four rookie policewomen bravely exchanged fire martilyo gang mall asia.",neutral,0.4
Aquino-2014,"indeed fortunate already reached policetopistol ratio, rookie policewomen issued brand new guns.",neutral,0.2681818181818182
Aquino-2014,"before, needs police force went ignored today, state taking care them, indeed, matching support efficient upright service.",neutral,0.0
Aquino-2014,"let us listen brave policewomen testimonials juliet macababbad, marcelina bantiyag, maricel rueco, delia langpawen—policewomen arrested members martilyo gang juliet macababbad heard glass breaking, partner immediately went alert.",neutral,0.8
Aquino-2014,"marcelina bantiyag first thing came mind draw gun, knew would ready shoot us—we uniform.",neutral,0.225
Aquino-2014,"maricel rueco partner, bantiyag said, ill cover you.",negative,-0.5
Aquino-2014,call police community precinct.,neutral,0.0
Aquino-2014,marcelina bantiyag caught one gang members.,neutral,0.0
Aquino-2014,"delia langpawen fourth day job, post.",neutral,0.0
Aquino-2014,happened.,neutral,0.0
Aquino-2014,juliet macababbad every police officer needs gun.,neutral,0.0
Aquino-2014,"thankfully, issued us glock generation .",neutral,0.0
Aquino-2014,marcelina bantiyag guns essential us.,neutral,0.0
Aquino-2014,"something bad happens youre patrol, youre confident engage.",negative,-0.09999999999999992
Aquino-2014,juliet macababbad feels good know youre able help fellow citizens.,neutral,0.6
Aquino-2014,"whatever man do, woman well.",neutral,0.0
Aquino-2014,"delia langpawen even nervous, first encounter, thinking safety people there.",neutral,0.25
Aquino-2014,"past june, succession highprofile killings.",negative,-0.25
Aquino-2014,"already arrested thoseinvolved murders mayor ernesto balolong businessman richard king, currently following strong lead murder case race car driver ferdinand pastor.",neutral,0.21666666666666665
Aquino-2014,"rest assured seeking justice all, few.",negative,-0.2
Aquino-2014,"why, top arrests already made, continue gather evidence suspects.",neutral,0.5
Aquino-2014,hold account committed wrongdoing.,neutral,0.0
Aquino-2014,strengthening ways ensure security citizens.,neutral,0.0
Aquino-2014,"beginning june year, implemented operation lambat national capital region.",neutral,0.0
Aquino-2014,"tripling number checkpoints conducting various operations, able confiscate vehicles firearms.",neutral,0.25
Aquino-2014,"served warrants arrest, resulted arrest suspects.",negative,-0.05
Aquino-2014,"also reinstated oplan katok, ensure licensing guns limited responsible owners.",neutral,0.0642857142857143
Aquino-2014,"policemen knocked , doors operation.",neutral,0.0
Aquino-2014,"implemented operation lambat, january second week june, rate murder homicide cases metro manila reached cases week.",neutral,0.0
Aquino-2014,"five weeks operation lambat, murder homicide cases decreased cases per week.",negative,-0.4
Aquino-2014,"percent decrease, equivalent nine murders prevented per week.",neutral,0.0
Aquino-2014,metro manila.,neutral,0.0
Aquino-2014,"able pass pension reform, would enable us gather even funds continue planned purchases equipment, secretary mar roxas certainly able expand operation lambat, thus make whole country secure.",neutral,0.4
Aquino-2014,"equipment purchases supposed funded dap, since obligated supreme court made decision, look sources funds.",neutral,0.0
Aquino-2014,"indeed, trust foundation good governance trust affected—or affected—by typhoons cared trust that, day work, able return home safely families trust leaders take advantage trust government always side, especially find disadvantage.",neutral,0.425
Aquino-2014,"trust abuse power held accountable, trust institutions processes abused used steal nations coffers reformed.",neutral,0.0
Aquino-2014,"trust that, right, you, turn, receive deserve.",neutral,0.2857142857142857
Aquino-2014,restoration trust government meaning reform.,neutral,0.0
Aquino-2014,"let give example customs, sorely testing patience past years.",negative,-0.25
Aquino-2014,became clear us solution problem agency represented reset button.,neutral,0.10000000000000002
Aquino-2014,"thus, created new agency look processes customs, eye towards making efficient.",neutral,0.13636363636363635
Aquino-2014,"appointed new commissioner, five new deputy commissioners, well trustworthy individuals implement reforms.",neutral,0.13636363636363635
Aquino-2014,"ensured employees recalled original positions—we put stop guards acted like cashiers, warehousemen acted examiners.",neutral,0.375
Aquino-2014,many made sacrifices fix customs.,neutral,0.5
Aquino-2014,"among officials departments government agencies, asked transfer customs certain integrity.",neutral,0.21428571428571427
Aquino-2014,"would said yes taking seemingly insurmountable challenges, without guarantee success passed promotions.",neutral,0.3
Aquino-2014,"expressed fears targeted syndicates, retaliation reforms.",neutral,0.0
Aquino-2014,"but, ultimately, heeded call serve.",neutral,0.0
Aquino-2014,"right take opportunity personally thank officials, leadership commissioner sunny sevilla.",neutral,0.14285714285714285
Aquino-2014,"proving that, righteousness solidarity, clean institution has, longest time, besmirched corruption.",neutral,0.3666666666666667
Aquino-2014,"recent good news testament this—from january april , customs cash collections increased percent, compared period last year.",neutral,0.2333333333333333
Aquino-2014,collections total first four months year billion pesos.,neutral,0.125
Aquino-2014,"say continue selfish, illegal practices already know impervious fear shame.",negative,-0.5
Aquino-2014,"leave conscience—if feel remorse fellowmen become addicted illegal drugs helped smuggle in, farmers deprived fair profit honest work.",neutral,0.09999999999999998
Aquino-2014,"far concerned gathered enough evidence you, bilibid prison next destination.",neutral,0.03333333333333333
Aquino-2014,"talking reforms already begun give rise sweeping progress, touch recent developments agrarian reform.",neutral,0.0
Aquino-2014,know—and law clear this—that must first determine tracts land distributed cannot.,neutral,0.17500000000000002
Aquino-2014,"trouble is, provided data insufficient help regard.",negative,-0.2
Aquino-2014,"cadastral survey—which supposed accurately delineate territory, and, thus, land holdings, every town, city, province philippines—was launched way back .",neutral,0.20000000000000004
Aquino-2014,"another problem previous administration distributed land easy enough distribute—like governmentowned land, land already settled farmers deedholders.",neutral,0.0888888888888889
Aquino-2014,left land came many complications—that spawned endless debates legal disputes.,neutral,0.14375
Aquino-2014,complicated situation armm proved another challenge.,negative,-0.5
Aquino-2014,land armm estimated .,neutral,0.0
Aquino-2014,"million hectares, recorded number hectares found came office .",neutral,0.0
Aquino-2014,"million, thanks overlapping claims.",neutral,0.2
Aquino-2014,"armm governor mujiv hataman must wondering—as sometimes asked land multiply like intention passing problems successor, cause even greater complications standstill agrarian reform.",neutral,0.25
Aquino-2014,", years, cadastral survey finally completed.",neutral,0.0
Aquino-2014,"year, submit congress bill extending filing notices coverage, could completed precisely problems first needed solve.",neutral,0.325
Aquino-2014,"hopeful that, moment file bill, congress pass soonest possible time.",neutral,0.0
Aquino-2014,"speak trust, cannot forget bangsamoro.",neutral,0.0
Aquino-2014,"lengthy period conflict derailed negotiations, able put trust back table.",neutral,0.25
Aquino-2014,"proof past march, comprehensive agreement bangsamoro signed.",negative,-0.25
Aquino-2014,beginning path toward widespread progress mindanao.,neutral,0.0
Aquino-2014,nobody deny armm left behind terms development.,negative,-0.2
Aquino-2014,"want give equal opportunities filipinos need boostup, countrymen margins catch up.",neutral,0.0
Aquino-2014,"example, budget submitting , .",neutral,0.0
Aquino-2014,billion pesos overall budget dpwh allocated infrastructure armm.,neutral,0.0
Aquino-2014,currently forging proposal bangsamoro basic law.,neutral,0.0
Aquino-2014,ask congress understanding regarding this.,neutral,0.0
Aquino-2014,important scrutinize provision lay down.,neutral,0.12222222222222222
Aquino-2014,"best ability, aim advance bill fair, just, acceptable all.",neutral,0.85
Aquino-2014,"able legislate bangsamoro basic law end year conduct necessary plebiscite, able give bangsamoro transition authority one half years show positive change.",neutral,0.17676767676767677
Aquino-2014,"delayed, however, period proving right choose path peace naturally shortened.",neutral,0.19285714285714284
Aquino-2014,achieved lot trust—and intention breaking trust.,neutral,0.0
Aquino-2014,current government keeps word.,neutral,0.0
Aquino-2014,"longer list promises fulfilled treading straight path that, might accused bragging.",neutral,0.2
Aquino-2014,"course, would right us avoid mentioning anything, critics always waiting opportunity say done nothing.",neutral,0.2857142857142857
Aquino-2014,"join me, then, recounting examples promises fulfilled jobs opportunities continue created many filipinos.",neutral,0.5
Aquino-2014,"truth, april april , around .",neutral,0.0
Aquino-2014,million jobs created.,neutral,0.0
Aquino-2014,"inherited backlog books, chairs, classrooms erased working fulfill new needs brought implementation k .",neutral,0.13636363636363635
Aquino-2014,policetopistol ratio already reached.,neutral,0.0
Aquino-2014,"modernization armed forces, currently ongoing.",neutral,0.0
Aquino-2014,"lasting peace mindanao, already advancing.",neutral,0.0
Aquino-2014,"growth economy, progressing continuously.",neutral,0.0
Aquino-2014,"truly, ambitions fulfilled one one universal healthcare, classrooms, jobs, harbors, roads, airports, security, peace.",neutral,0.0
Aquino-2014,addition national integrity restored worlds recognition new philippines.,neutral,0.13636363636363635
Aquino-2014,"nations coffers, come sweat citizens, spent benefit.",negative,-0.1
Aquino-2014,"let us listen one bosses testimonial gina lastrado, relocated member informalsettler family gina lastrado, years old.",neutral,0.1
Aquino-2014,"used live isla barangay , maricaban, pasay city.",neutral,0.13636363636363635
Aquino-2014,businesswoman back pasay.,neutral,0.0
Aquino-2014,"currently, still make living selling goods its job demands hard work.",negative,-0.14583333333333334
Aquino-2014,relocated place used live tagged danger zone—most houses right beside river.,neutral,0.21103896103896103
Aquino-2014,"typhoon ondoy hit, terrible.",negative,-1.0
Aquino-2014,wouldnt believed would survive.,neutral,0.0
Aquino-2014,"compare lives back pasay lives now—here, rains, storms, sleep night.",neutral,0.0
Aquino-2014,"theres lying awake, worrying coming flood—not like used live.",neutral,0.13636363636363635
Aquino-2014,"told friends, stayed behind, relocate, too.",negative,-0.4
Aquino-2014,"theres fear, theres flood.",neutral,0.0
Aquino-2014,"got here, gave us groceries, gave us key house, brought us house.",neutral,0.0
Aquino-2014,"eighteen thousand pesos gave us, helped us start new life.",neutral,0.13636363636363635
Aquino-2014,"gave us back dignity, us living squatters area back pasay.",neutral,0.0
Aquino-2014,lives much better here.,neutral,0.5
Aquino-2014,say really home now.,neutral,0.2
Aquino-2014,"problems inherited, solved.",neutral,0.0
Aquino-2014,"problems today, solving.",neutral,0.0
Aquino-2014,"problems still horizon, preparing for.",neutral,0.0
Aquino-2014,"believe continued trust, solve these.",neutral,0.0
Aquino-2014,let us turn energy situation.,neutral,0.0
Aquino-2014,everything power ensure growing energy demand country met.,neutral,0.0
Aquino-2014,"spite this, unforeseen events, lead problems next year.",neutral,0.0
Aquino-2014,"instance, need make shortages caused scheduled maintenance outages old plants, sudden halting plant operations due breakdowns, delays progress new plants.",neutral,0.02784090909090909
Aquino-2014,"let us forget coming el niño season also threatens affect capacities hydro power plants, raise energy demand even further.",neutral,0.0
Aquino-2014,"use electric fans air conditioners homes increase due warm temperature, imagine spike usage businesses whole industries.",neutral,0.225
Aquino-2014,"go store ask buy megawatt generator, installed following day.",neutral,0.0
Aquino-2014,want completely ready avoid paralysis worstcase scenario arises.,neutral,0.2
Aquino-2014,goal planned solutions problems arise next year.,neutral,0.0
Aquino-2014,"precisely tasked secretary icot petilla doe coordinate joint congressional power commission, energy regulatory commission, members industry, and, importantly, consumers, order increase capacity respond problem.",neutral,0.4
Aquino-2014,also aware many bosses affected staggering increase rice prices.,neutral,0.375
Aquino-2014,"seems reports true greedy rice hoarders stockpiling supplies order sell prices eventually rise, making unjust profit process.",neutral,0.35
Aquino-2014,let pass.,neutral,0.0
Aquino-2014,"perhaps think clever, governments plan action prove opposite.",neutral,0.08888888888888889
Aquino-2014,"immediate solution import rice, supply markets, reduce prices keep reasonable level, ultimately drive took advantage filipino people financial ruin.",neutral,0.06666666666666667
Aquino-2014,"last november, imported , metric tons rice supplement decreased supply due typhoons battered country, arrived march year.",negative,-0.17500000000000002
Aquino-2014,"february, nfa council approved importation additional , metric tons, fulfillment buffer stocking requirement, july, , amount arrived.",neutral,0.0
Aquino-2014,"july well, approved immediate importation , metric tons rice open bidding.",neutral,0.0
Aquino-2014,"nfa also standby authority import additional , metric tons prepare effects calamities harvests rice prices.",neutral,0.0
Aquino-2014,"additional rice imported arrives country, hoarders forced sell rice stockpiled warehouses.",negative,-0.30000000000000004
Aquino-2014,"hoarders showdown want, means, take government.",neutral,0.0
Aquino-2014,remember takes six months stock hoarded warehouses begins rot.,neutral,0.0
Aquino-2014,"flood market imported rice, surely go bust.",neutral,0.5
Aquino-2014,"acting filipino people, acting interest filipino.",neutral,0.0
Aquino-2014,let us see prevail.,neutral,0.0
Aquino-2014,"apart investigating allegedly hoarded nfa rice, also probing concerned agencies conspired hoarders.",negative,-0.1
Aquino-2014,"employees suspected wrongdoing already scrutiny, file charges, eventually, imprison must held account.",neutral,0.0
Aquino-2014,"pursuit abusive few, also continued implement projects uplift filipinos sector agriculture.",negative,-0.2
Aquino-2014,ensuring rice farming remains viable attractive livelihood.,neutral,0.8
Aquino-2014,"all, know farmers advancing age, help pursuit food security encourage youth enter kind work.",neutral,0.6
Aquino-2014,providing farmers modern equipment ensure efficiency planting harvest.,neutral,0.2
Aquino-2014,", already turned , units production machinery, , units postproduction machinery, rice mills number farmers associations.",neutral,0.0
Aquino-2014,allowed us lessen waste farmers able harvest.,neutral,0.15
Aquino-2014,"top also enhancing irrigation systems, constructing farmtomarket roads, implementing training programs ensure make maximum profit.",neutral,0.5
Aquino-2014,"now, let us turn budget.",neutral,0.0
Aquino-2014,"executive branch proposes projects, approved congress.",neutral,0.0
Aquino-2014,"however, suspend number projects make certain remain accordance supreme courts decision disbursement acceleration program, dap.",neutral,0.21428571428571427
Aquino-2014,"know hall one believing must deprive countrymen benefits, reach soonest possible time.",neutral,0.0
Aquino-2014,"proposing passage supplemental budget , implementation programs projects need compromised.",neutral,0.0
Aquino-2014,"together this, calling cooperation congress passage joint resolution bring clarity definitions ideas still debated upon, issues legislature—as authors laws—can shed light on.",neutral,0.4
Aquino-2014,"first working day sona, submit congress proposed .",neutral,0.25
Aquino-2014,trillion peso national budget .,neutral,0.0
Aquino-2014,"always, budget created together countrymen, using strategies ensure funds allocated projects programs truly benefit public.",neutral,0.0
Aquino-2014,"counting cooperation lawmakers strengthen budget, primary instrument creating opportunities filipino people.",neutral,0.4
Aquino-2014,"let us listen one beneficiaries alternative learning system, program department education.",neutral,0.0
Aquino-2014,"testimonial maria cecilla fruelda—aeta tribal leader, alternative learning system learner, college student maria cecilla fruelda.",neutral,0.0
Aquino-2014,"heard friends also came zambales, living rosario, good jobs found puting kahoy.",neutral,0.7
Aquino-2014,thats moved here.,neutral,0.0
Aquino-2014,"first priority tribespeople always look food, rather invest time education.",neutral,0.25
Aquino-2014,education important me.,neutral,0.4
Aquino-2014,passing alternative learning system als first step realizing dream becoming teacher.,neutral,0.35
Aquino-2014,think young aetas community would much better lives could study.,neutral,0.3
Aquino-2014,"hadnt gotten als, wouldnt learned rights indigenous peoples.",neutral,0.0
Aquino-2014,wouldnt able fight ancestral land.,neutral,0.5
Aquino-2014,"right now, thank god, national commission indigenous peoples processing land titles awarded us.",neutral,0.2857142857142857
Aquino-2014,"graduate degree education, want teach community.",neutral,0.0
Aquino-2014,want share aeta community everything ive learned more.,neutral,0.5
Aquino-2014,als great help.,neutral,0.8
Aquino-2014,student teodoro m. luansing college rosario helped bring attention community.,neutral,0.0
Aquino-2014,lot people offered help.,neutral,0.0
Aquino-2014,see communitys children following footsteps.,neutral,0.0
Aquino-2014,lot school now.,neutral,0.0
Aquino-2014,"fellow citizens, story—and stories many beneficiaries like her—that drowned orchestra negativism news.",neutral,0.2
Aquino-2014,noisy individuals willfully close minds choose live world reality.,neutral,0.13636363636363635
Aquino-2014,"transformation society becomes even apparent, people acting expect attacks us becoming frequent, venomous, intense.",neutral,0.16
Aquino-2014,"benefits reform become clearer, becomes difficult succeed fooling people, sowing doubt uncertainty.",negative,-0.5
Aquino-2014,become desperate.,negative,-0.6
Aquino-2014,angry let us examine motivations.,negative,-0.5
Aquino-2014,"turned public service business able fix systems, lose opportunity subvert systems gain.",neutral,0.25
Aquino-2014,natural oppose us.,neutral,0.1
Aquino-2014,"hand, goal overthrow government recruit members agreat number people suffering losing faith system.",neutral,0.0
Aquino-2014,"why, reformed system ended peoples suffering, number potential recruits dwindled, explains group getting smaller smaller.",neutral,0.0
Aquino-2014,natural oppose us.,neutral,0.1
Aquino-2014,"noisiest loudest oppose us favor transformation country, precisely manipulated benefited old broken systems.",neutral,0.033333333333333326
Aquino-2014,citizens long trapped island one store.,negative,-0.125
Aquino-2014,"since choices, store owners abused advantage, raising prices whenever wanted.",neutral,0.0
Aquino-2014,"task gave steer ship state another island, stores, choices, better lives, opportunities.",neutral,0.5
Aquino-2014,"course, running solitary store island want us set sail, run people abuse.",neutral,0.0
Aquino-2014,would everything power prevent us reaching shores.,neutral,0.0
Aquino-2014,"would say different there, nothing would change.",neutral,0.0
Aquino-2014,"would detain us port, punch holes ship, conspire steer us astray.",neutral,0.0
Aquino-2014,"truth one people oppose, entire filipino people reaping benefits straight path.",neutral,0.1
Aquino-2014,"oppose farmers iloilo, hoped efficient irrigation systems fifty years, today witnessing construction jalaur multipurpose river project.",neutral,0.0
Aquino-2014,oppose countless students longer study overcrowded classrooms.,neutral,0.0
Aquino-2014,"oppose filipinos found jobs training received tesda filipinos safely evacuated typhoons strike pagasa efficient oppose informal settlers removed danger housing resettlement programs oppose poor receive treatment public hospitals free charge oppose soldiers who, equipment modernized, protect nation greater confidence oppose moros indigenous peoples who, today, see lasting peace horizon.",neutral,0.16666666666666666
Aquino-2014,"bosses, you.",neutral,0.0
Aquino-2014,"fact, attacks began even came office.",neutral,0.0
Aquino-2014,"grown used greeted negative commentators breakfast, personal attacks lunch, insults dinner, intrigue midnight snack.",negative,-0.15
Aquino-2014,"even president, opposed change changed ways.",neutral,0.0
Aquino-2014,"frank, think stop even stepped public office.",neutral,0.0
Aquino-2014,recall old woman spoke campaign.,neutral,0.1
Aquino-2014,"told noy, must take care yourself.",neutral,0.0
Aquino-2014,many people.,neutral,0.5
Aquino-2014,warning proved true.,neutral,0.35
Aquino-2014,"resolve unshakeable comes facing down, know few, many us.",neutral,0.04814814814814813
Aquino-2014,"us ready fulfill part achieving positive transformation are, without doubt, stronger.",neutral,0.21363636363636362
Aquino-2014,triumph right.,neutral,0.2857142857142857
Aquino-2014,"dared dream, began pursuing dreams, worked hard, gained momentum, today, filipino people moving even faster along straight path lasting inclusive growth.",negative,-0.030555555555555558
Aquino-2014,fatigue sacrifices worthwhile able continue started together.,neutral,0.5
Aquino-2014,face fork road decide change continue.,neutral,0.0
Aquino-2014,let us remember fifth sona one remains.,neutral,0.0
Aquino-2014,", choosing new leaders country.",neutral,0.13636363636363635
Aquino-2014,"tell wish continue even accelerate transformation society, one basis choosing successor will, without shred doubt, continue transformation achieving bosses, strength, bringing change –and you, too, continue task.",neutral,0.0
Aquino-2014,entirely history remember era.,neutral,0.0
Aquino-2014,"recall peak triumphs, promising start went waste.",neutral,0.0
Aquino-2014,would infinitely better remember achievements beginning long journey towards fulfillment even ambitious hopes.,neutral,0.2333333333333333
Aquino-2014,"groups appealed run president, told expect solve countrys problems span six years.",neutral,0.0
Aquino-2014,simply asked begin change.,neutral,0.0
Aquino-2014,"saw came from, seeing far surpassed aspirations began.",neutral,0.1
Aquino-2014,"forging system fairness where, long follow rules, get want go true competition leads opportunity widespread progress every person take control destinies.",neutral,0.15
Aquino-2014,"society least fortunate cared within reach person recognizes responsibilities fellowmen unceasing, untiring, everactive participation collectively increasing prosperity society.",neutral,0.05000000000000002
Aquino-2014,"future desire horizon one justice reigns supreme, one left behind.",negative,-0.13333333333333333
Aquino-2014,results reform.,neutral,0.0
Aquino-2014,"fought for, continue fighting prevalence old ways, new system benefit all.",neutral,0.11818181818181818
Aquino-2014,bosses gave opportunity lead efforts transform society.,neutral,0.0
Aquino-2014,"said no asked take challenge, could well said would help prolong suffering.",neutral,0.0
Aquino-2014,cannot good conscience.,neutral,0.7
Aquino-2014,"turned back opportunity, might well turned back father mother, sacrifices made us happen.",neutral,0.0
Aquino-2014,"journey along straight path, always chosen right true promise, true you.",neutral,0.2964285714285714
Aquino-2014,"transformation experiencing now, make permanent guidance god.",neutral,0.0
Aquino-2014,"long faith remains strong—as long continue serving others strength—we continue proving the filipino worth definitely dying for, the filipino worth living for, might add the filipino worth fighting for.",neutral,0.13333333333333333
Aquino-2014,vice president knows this—we together .,neutral,0.0
Aquino-2014,"coup de etat, ambushed.",neutral,0.0
Aquino-2014,everything consider second life.,neutral,0.0
Aquino-2014,"its hard think things, considering people weve going against.",negative,-0.2916666666666667
Aquino-2014,"day go onstage, work, and—will someone manage plant bomb dark schemes want bring us back wrong way things finally succeed day comes, second life comes end, able say things ok tell this, straight eye everything weve achieved, say content.",neutral,0.06875
Aquino-2014,"content sure im gone, many take place continue started.",neutral,0.5
Aquino-2014,maybe im meant start this.,neutral,0.0
Aquino-2014,"people like cardinal chito tagle, eduardo manalo, brother eddie villanueva, father catalino arevalo, father jett villarin, bishop jonel milan, sister agnes guillen, mae salvatierra.",neutral,0.0
Aquino-2014,"individuals religious sector, continue weve started.",neutral,0.0
Aquino-2014,"aris alip card, part microfinance.",neutral,0.0
Aquino-2014,alice murphy urban poor associates truly continue take care informal settlers.,negative,-0.2
Aquino-2014,"soldiers police officers, try every day right—just like new chief staff, service commanders, soldiers light reaction battalion, jsog.",neutral,0.2681818181818182
Aquino-2014,"are, course, fellow politicians.",neutral,0.0
Aquino-2014,"doubt senate president franklin drilon speaker belmonte lead us along right path also privilege work interact certain governor, alfredo maranon negros occidental party mate, think part fan club good governance negros.",neutral,0.39999999999999997
Aquino-2014,coming young politicians.,neutral,0.1
Aquino-2014,least theyre younger am—i dont want seem much like old politico referring colleagues young.,neutral,0.020000000000000007
Aquino-2014,likes mayor jed mabilog mayor len alonte .,neutral,0.0
Aquino-2014,also cultural sector—such noel cabangon ogie alcasid—who selfcentered.,neutral,0.1
Aquino-2014,"every night, go bed, thankful able get another day.",neutral,0.5
Aquino-2014,"said kids, finished finished, pass paper.",neutral,0.0
Aquino-2014,"seems me, felt true extent change every filipinos right aspire to.",neutral,0.31785714285714284
Aquino-2014,carry forward.,neutral,0.0
Aquino-2014,bosses behind transformation enjoying.,neutral,0.04999999999999999
Aquino-2014,key continuing positive changes achieved.,neutral,0.11363636363636363
Aquino-2014,"fully believe that, whether not, filipino headed towards rightful destination.",neutral,0.0
Aquino-2014,"so, leave here.",neutral,0.0
Aquino-2014,good afternoon you.,neutral,0.7
Aquino-2014,thank much.,neutral,0.2
Aquino-2014,basahin ayon pagkakabigkas,neutral,0.0
Aquino-2015,"state nation address excellency benigno s. aquino iii president philippines congress philippines thank you, everyone.",neutral,0.0
Aquino-2015,please sit down.,negative,-0.15555555555555559
Aquino-2015,"begin, would first like apologize.",neutral,0.25
Aquino-2015,"wasnt able traditional processional walk, shake hands going receive me, feeling well right now.",neutral,0.2619047619047619
Aquino-2015,"vice president jejomar binay former presidents fidel valdez ramos joseph ejercito estrada senate president franklin drilon members senate speaker feliciano belmonte, jr. members house representatives chief justice maria lourdes sereno justices supreme court distinguished members diplomatic corps members cabinet local government officials members military, police, uniformed services fellow public servants and, bosses, beloved countrymen good afternoon all.",neutral,0.21666666666666665
Aquino-2015,sixth sona.,neutral,0.0
Aquino-2015,"again, face congress countrymen report state nation.",neutral,0.0
Aquino-2015,"five years passed since put stop culture wangwang, streets, society large since formally took oath fight corruption eradicate poverty since filipino people, bosses, learned hope more.",neutral,0.35714285714285715
Aquino-2015,"bosses, story journey along straight path.",neutral,0.2
Aquino-2015,"last friday, inaugurated muntinlupacavite expressway.",neutral,0.0
Aquino-2015,"first publicprivate partnership project approved, first ppp project opened public administration.",neutral,0.16666666666666666
Aquino-2015,previous administrations government beg private sector gain participation.,negative,-0.08333333333333333
Aquino-2015,"now, companies ones seemingly courting government—for mcx particular, paid premium million private partner could privilege building infrastructure need.",neutral,0.08333333333333333
Aquino-2015,"fact, confident project earn profit, said first month toll operations mcx free.",neutral,0.3833333333333333
Aquino-2015,indeed come far.,neutral,0.1
Aquino-2015,"and, order us appreciate far travelled, let us recall started.",neutral,0.1
Aquino-2015,"came office, found citizenry grown desensitized many allegations lying, cheating, stealing government.",neutral,0.5
Aquino-2015,power boasted country enough classrooms.,neutral,0.0
Aquino-2015,truth classes held four shifts.,neutral,0.0
Aquino-2015,"students went school still dark, others would go home long dark night well truly fallen.",negative,-0.11666666666666665
Aquino-2015,left dark accorded sufficient time classroom learning.,negative,-0.075
Aquino-2015,predecessor took pride uninterrupted growth last sona.,neutral,0.0
Aquino-2015,"scrutinize said, however, would realize significant portion growth fueled remittances filipinos lost hope country.",neutral,0.375
Aquino-2015,say people voting feet.,neutral,0.0
Aquino-2015,"imitate style governance, would loath claim success borne forcing countrymen escape shores.",neutral,0.3
Aquino-2015,"elections approached, million allegedly used buy fertilizer suitable crops endeavor costly many instances, farmers received farming supplements never saw it.",neutral,0.3166666666666667
Aquino-2015,ask nourished fertilizers definitely neither farmers crops.,neutral,0.0
Aquino-2015,perhaps also remember nbnzte scandal.,neutral,0.0
Aquino-2015,investigated senate someone said attempt bribe him.,neutral,0.0
Aquino-2015,"undertook inquiry, person want testify claimed executive privilege.",neutral,0.0
Aquino-2015,"course, couldnt summon sitting president—hence, one could question henchman accused bribery.",neutral,0.0
Aquino-2015,"naturally, denied accusation.",neutral,0.1
Aquino-2015,"times, even children became familiar word scam.",neutral,0.375
